sequence_name,target_id,receiver_view,sender_view,sender_slot,frame_id,target_visible,valid_for_analysis,delta_iou,label,remote_help_available,feature_sha256,source_prediction_sha256
md3016-1,md3016,A,B,0,57,True,True,-0.027726374155079725,harmful,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,C,1,57,True,True,-0.02982276887138624,harmful,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,B,0,58,True,True,-0.01814464809979066,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,C,1,58,True,True,-0.017441850788554314,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,B,0,59,True,True,-0.03581779629378412,harmful,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,C,1,59,True,True,-0.014321696026546427,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,B,0,60,True,True,-0.027578257609628953,harmful,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,C,1,60,True,True,-0.006606431038370775,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,B,0,61,True,True,-0.02884169873391662,harmful,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,C,1,61,True,True,-0.0051890784860638695,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,B,0,62,True,True,-0.02183786479717642,harmful,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,C,1,62,True,True,-0.0041350705221703254,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,B,0,63,True,True,-0.04801180368375613,harmful,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,C,1,63,True,True,-0.027781697608209144,harmful,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,B,0,64,True,True,-0.036862812218580676,harmful,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,C,1,64,True,True,-0.01960838857739533,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,B,0,65,True,True,-0.016821104773760864,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,C,1,65,True,True,-0.009908455688970919,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,B,0,66,True,True,-0.003050874770705314,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,C,1,66,True,True,0.0141262941130742,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,B,0,67,True,True,-0.010378026634316417,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,C,1,67,True,True,0.001206653981682626,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,B,0,68,True,True,-0.04964409206042608,harmful,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,C,1,68,True,True,-0.03011045139043067,harmful,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,B,0,69,True,True,-0.04187831821323573,harmful,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,C,1,69,True,True,-0.027646786361687936,harmful,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,B,0,70,True,True,-0.007809148637820784,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,C,1,70,True,True,-0.0019740710096469716,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,B,0,71,True,True,-0.029728184594730034,harmful,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,C,1,71,True,True,-0.016607341227817374,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,B,0,72,True,True,-0.045200263314906564,harmful,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,C,1,72,True,True,-0.03832246773143122,harmful,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,B,0,73,True,True,-0.01694962910708364,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,C,1,73,True,True,-0.01820924015374914,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,B,0,74,True,True,0.007706745530694503,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,C,1,74,True,True,0.01448985887875065,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,B,0,75,True,True,0.001796227846767584,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,C,1,75,True,True,0.013685330533185769,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,B,0,76,True,True,-0.01040428694075779,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,C,1,76,True,True,-0.00751913132825055,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,B,0,77,True,True,-0.026277032956304236,harmful,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,C,1,77,True,True,-0.028575796419377797,harmful,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,B,0,78,True,True,-0.029990683154489495,harmful,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,C,1,78,True,True,-0.028121149472297824,harmful,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,B,0,79,True,True,-0.0370272432851253,harmful,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,C,1,79,True,True,-0.02102597077593482,harmful,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,B,0,80,True,True,-0.012165605462951201,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,C,1,80,True,True,-0.01722985490741269,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,B,0,81,True,True,0.011704239040459696,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,C,1,81,True,True,0.018921401085684963,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,B,0,82,True,True,-0.014490352328804246,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,C,1,82,True,True,-0.006778869515741026,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,B,0,83,True,True,-0.005379145381139261,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,C,1,83,True,True,-0.004743710384197852,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,B,0,84,True,True,0.001621620649670641,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,C,1,84,True,True,0.004407768319484084,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,B,0,85,True,True,-0.01274624825773829,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,C,1,85,True,True,-0.004471888225184406,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,B,0,86,True,True,-0.02340466143608788,harmful,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,C,1,86,True,True,-0.024183754529457202,harmful,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,B,0,87,True,True,-0.007822428711824703,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,C,1,87,True,True,-0.0035584636315248996,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,B,0,88,True,True,-0.025032186584590832,harmful,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,C,1,88,True,True,-0.019519225225880787,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,B,0,89,True,True,-0.042080165600884345,harmful,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,C,1,89,True,True,-0.05604152659584327,harmful,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,B,0,90,True,True,-0.019535542816492613,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,C,1,90,True,True,-0.02462701540960377,harmful,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,B,0,91,True,True,-0.02654301283290672,harmful,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,C,1,91,True,True,-0.03239564418804164,harmful,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,B,0,92,True,True,-0.02207031320887054,harmful,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,C,1,92,True,True,-0.019744552682319116,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,B,0,93,True,True,-0.022541450243235395,harmful,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,C,1,93,True,True,-0.029961768004224232,harmful,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,B,0,94,True,True,-0.011198641989325742,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,C,1,94,True,True,-0.013702157639754131,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,B,0,95,True,True,-0.013762639907623275,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,C,1,95,True,True,-0.009138361163838593,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,B,0,96,True,True,-0.02438661615664861,harmful,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,C,1,96,True,True,-0.024132329879832826,harmful,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,B,0,97,True,True,-0.03810531682745477,harmful,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,C,1,97,True,True,-0.03680894197178275,harmful,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,B,0,98,True,True,-0.028523457249105877,harmful,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,C,1,98,True,True,-0.036675002482429164,harmful,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,B,0,99,True,True,-0.02419897253940584,harmful,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,C,1,99,True,True,-0.02541761868241932,harmful,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,B,0,100,True,True,-0.020438230151286096,harmful,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,C,1,100,True,True,-0.008317254888449477,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,B,0,101,True,True,-0.022468452067709088,harmful,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,C,1,101,True,True,-0.023596675168328418,harmful,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,B,0,102,True,True,-0.016621839988594123,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,C,1,102,True,True,-0.016296912380230344,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,B,0,103,True,True,-0.0005342584784227,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,C,1,103,True,True,-0.019397650855449866,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,B,0,104,True,True,-0.006541256821150698,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,C,1,104,True,True,-0.008579281083189505,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,B,0,105,True,True,-0.02038971731678052,harmful,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,C,1,105,True,True,-0.032925469648906414,harmful,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,B,0,106,True,True,0.01053906499979207,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,C,1,106,True,True,0.009273469378708099,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,B,0,107,True,True,0.012530087225335995,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,C,1,107,True,True,0.008178551691689684,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,B,0,108,True,True,-0.01955737983467354,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,C,1,108,True,True,-0.010399563756762542,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,B,0,109,True,True,-0.042491483812635344,harmful,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,C,1,109,True,True,-0.04486844485687225,harmful,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,B,0,110,True,True,-0.025185145958552813,harmful,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,C,1,110,True,True,-0.023943059954126822,harmful,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,B,0,111,True,True,-0.025542924166089165,harmful,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,C,1,111,True,True,-0.032303270266650586,harmful,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,B,0,112,True,True,-0.026433314711662104,harmful,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,C,1,112,True,True,-0.02649465370376436,harmful,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3016-1,md3016,A,B,0,113,True,True,-0.03070270780116524,harmful,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
