sample_id,source_sample_id,split,target_id,view,template_frame_id,search_frame_id,group,candidate,coverage,orientation,pair_id,balanced_primary,max_score,apce,score_map_max,score_map_mean,score_map_std,score_top1_top2_gap,score_entropy,pred_bbox_x,pred_bbox_y,pred_bbox_w,pred_bbox_h,prompt_valid,prompt_topk_score_mean,prompt_topk_score_std,prompt_topk_score_min,prompt_topk_score_max,prompt_top1_top8_gap,prompt_norm_mean,prompt_norm_std,prompt_pairwise_cos_mean,prompt_pairwise_cos_std,prompt_pairwise_cos_min,prompt_pairwise_cos_max
d2p1-train-md3005-1-000778-clean,,train,md3005,A,777,778,clean,Clean,0.0,bottom,d2p1-train-md3005-A-00051,True,0.6989787220954895,174.00299072265625,0.6989787220954895,0.01130582857877016,0.051782701164484024,0.4022217392921448,0.6516650319099426,0.511384904384613,0.4935466945171356,0.19084390997886658,0.3515039384365082,True,0.21953676640987396,0.1986929029226303,0.06543909758329391,0.6989787220954895,0.633539617061615,12.55482292175293,0.11311648041009903,0.7420478463172913,0.10779250413179398,0.5263077616691589,0.9399441480636597
d2p1-train-md3005-1-000787-clean,,train,md3005,A,786,787,clean,Clean,0.0,right,d2p1-train-md3005-A-00052,True,0.7277544736862183,185.17088317871094,0.7277544736862183,0.011136765591800213,0.052322063595056534,0.45071735978126526,0.6499782204627991,0.509133517742157,0.4916294515132904,0.17543716728687286,0.38300469517707825,True,0.21754026412963867,0.20591004192829132,0.07315590232610703,0.7277544736862183,0.654598593711853,12.507871627807617,0.14795130491256714,0.6832324266433716,0.15794286131858826,0.3865050971508026,0.9406021237373352
d2p1-train-md3005-1-000797-clean,,train,md3005,A,796,797,clean,Clean,0.0,top,d2p1-train-md3005-A-00053,True,0.6655634641647339,145.3665313720703,0.6655634641647339,0.014912351965904236,0.05316919833421707,0.31606602668762207,0.7244400978088379,0.5116775631904602,0.5023291707038879,0.1898636519908905,0.3634769022464752,True,0.2475699931383133,0.17835959792137146,0.07834362238645554,0.6655634641647339,0.5872198343276978,12.550244331359863,0.1268623322248459,0.7396427392959595,0.10007129609584808,0.5192098617553711,0.9514850378036499
d2p1-train-md3005-1-000806-clean,,train,md3005,A,805,806,clean,Clean,0.0,left,d2p1-train-md3005-A-00054,True,0.6751000881195068,158.43807983398438,0.6751000881195068,0.013812756165862083,0.051842838525772095,0.3747454583644867,0.7052388191223145,0.4976792633533478,0.5030713677406311,0.17527560889720917,0.36181724071502686,True,0.23294749855995178,0.18094639480113983,0.089121975004673,0.6751000881195068,0.585978090763092,12.573491096496582,0.09841062873601913,0.7129269242286682,0.14366717636585236,0.3362702429294586,0.9075608849525452
d2p1-train-md3005-1-000816-clean,,train,md3005,A,815,816,clean,Clean,0.0,top,d2p1-train-md3005-A-00055,True,0.7187793850898743,179.39280700683594,0.7187793850898743,0.012104157358407974,0.0522976778447628,0.4484013617038727,0.6810582280158997,0.5057386159896851,0.49974480271339417,0.18516793847084045,0.36174920201301575,True,0.22103828191757202,0.20239563286304474,0.05665269494056702,0.7187793850898743,0.6621266603469849,12.578330993652344,0.12619775533676147,0.7321485877037048,0.12119265645742416,0.4397658109664917,0.92046719789505
d2p1-train-md3005-1-000825-clean,,train,md3005,A,824,825,clean,Clean,0.0,left,d2p1-train-md3005-A-00056,True,0.7073014378547668,172.71551513671875,0.7073014378547668,0.012697944417595863,0.05231625586748123,0.45982131361961365,0.6929546594619751,0.5082362294197083,0.5001974105834961,0.18138308823108673,0.36159899830818176,True,0.2293921709060669,0.19393929839134216,0.06911340355873108,0.7073014378547668,0.6381880044937134,12.523441314697266,0.19583526253700256,0.6753819584846497,0.17720749974250793,0.2933819591999054,0.9759638905525208
d2p1-train-md3005-1-000834-clean,,train,md3005,A,833,834,clean,Clean,0.0,left,d2p1-train-md3005-A-00057,True,0.7318787574768066,183.31521606445312,0.7318787574768066,0.01264250185340643,0.05257255956530571,0.5008132457733154,0.6991532444953918,0.4979234039783478,0.4994445741176605,0.18398919701576233,0.3598814606666565,True,0.22272980213165283,0.2036440074443817,0.06544940918684006,0.7318787574768066,0.666429340839386,12.601030349731445,0.13746115565299988,0.6774420142173767,0.13591931760311127,0.44611939787864685,0.9372039437294006
d2p1-train-md3005-1-000844-clean,,train,md3005,A,843,844,clean,Clean,0.0,left,d2p1-train-md3005-A-00058,True,0.7311555743217468,189.43028259277344,0.7311555743217468,0.01178491860628128,0.0518147312104702,0.47592827677726746,0.6888611912727356,0.4954932928085327,0.49738791584968567,0.17963002622127533,0.3571641743183136,True,0.21273764967918396,0.20793099701404572,0.04876687750220299,0.7311555743217468,0.6823887228965759,12.577130317687988,0.15008291602134705,0.7010961771011353,0.13862930238246918,0.35784053802490234,0.9300097823143005
d2p1-train-md3005-1-000853-clean,,train,md3005,A,852,853,clean,Clean,0.0,right,d2p1-train-md3005-A-00059,True,0.7059010863304138,174.6526336669922,0.7059010863304138,0.013257207348942757,0.05176040902733803,0.4234265089035034,0.7142458558082581,0.512113094329834,0.49873149394989014,0.1826535016298294,0.34478092193603516,True,0.2261437028646469,0.19328461587429047,0.07280407845973969,0.7059010863304138,0.6330969929695129,12.55787467956543,0.1648794412612915,0.673216700553894,0.15290123224258423,0.36213862895965576,0.9399701356887817
d2p1-train-md3005-1-000863-clean,,train,md3005,A,862,863,clean,Clean,0.0,left,d2p1-train-md3005-A-00060,True,0.6864815354347229,174.60000610351562,0.6864815354347229,0.011997761204838753,0.05056395009160042,0.3947792053222656,0.6874674558639526,0.48994550108909607,0.48641443252563477,0.1744842678308487,0.3505977988243103,True,0.2156190723180771,0.19394451379776,0.05547725781798363,0.6864815354347229,0.631004273891449,12.57165813446045,0.15353825688362122,0.7178558707237244,0.10036773979663849,0.5421446561813354,0.9487305283546448
d2p1-train-md3005-1-000872-clean,,train,md3005,A,871,872,clean,Clean,0.0,top,d2p1-train-md3005-A-00061,True,0.7338981032371521,190.05397033691406,0.7338981032371521,0.011208828538656235,0.05205552279949188,0.5031114667654037,0.6592898368835449,0.49691087007522583,0.5048503279685974,0.1800891011953354,0.3470107614994049,True,0.21487659215927124,0.20688742399215698,0.05093453451991081,0.7338981032371521,0.6829635500907898,12.520926475524902,0.1767072081565857,0.7043848633766174,0.14045019447803497,0.38750070333480835,0.9674391150474548
d2p1-train-md3005-1-000882-clean,,train,md3005,A,881,882,clean,Clean,0.0,top,d2p1-train-md3005-A-00062,True,0.5252683758735657,104.89366149902344,0.5252683758735657,0.0126035800203681,0.04972924664616585,0.005309760570526123,0.6920742392539978,0.4965549111366272,0.46818259358406067,0.17853164672851562,0.3494550585746765,True,0.2250533401966095,0.17565466463565826,0.0689375028014183,0.5252683758735657,0.4563308656215668,12.477432250976562,0.159442737698555,0.760181188583374,0.13048797845840454,0.4399154484272003,0.9750531315803528
d2p1-train-md3005-1-000891-clean,,train,md3005,A,890,891,clean,Clean,0.0,bottom,d2p1-train-md3005-A-00063,True,0.6727431416511536,176.60984802246094,0.6727431416511536,0.010817579925060272,0.04946694150567055,0.33065101504325867,0.6643089652061462,0.5027762055397034,0.48197630047798157,0.18120422959327698,0.34743785858154297,True,0.20176029205322266,0.19903606176376343,0.0347735732793808,0.6727431416511536,0.6379695534706116,12.509130477905273,0.15832562744617462,0.7518566846847534,0.10322294384241104,0.5714913606643677,0.9548210501670837
d2p1-train-md3005-1-000901-clean,,train,md3005,A,900,901,clean,Clean,0.0,right,d2p1-train-md3005-A-00064,True,0.7158282399177551,195.65283203125,0.7158282399177551,0.009617655538022518,0.05027572438120842,0.4344082772731781,0.624630331993103,0.49698659777641296,0.48992758989334106,0.1806037425994873,0.3400408923625946,True,0.19645608961582184,0.21021690964698792,0.037888213992118835,0.7158282399177551,0.6779400110244751,12.538508415222168,0.15848183631896973,0.7353957891464233,0.10443224012851715,0.6100077629089355,0.9533476233482361
d2p1-train-md3005-1-000984-clean,,train,md3005,A,983,984,clean,Clean,0.0,top,d2p1-train-md3005-A-00065,True,0.7147260308265686,197.65408325195312,0.7147260308265686,0.01021626964211464,0.04981374740600586,0.4312420189380646,0.6650917530059814,0.4914757311344147,0.48408958315849304,0.1874152421951294,0.3175448477268219,True,0.19040927290916443,0.21268543601036072,0.03695642203092575,0.7147260308265686,0.6777696013450623,12.574710845947266,0.12128576636314392,0.7181149125099182,0.11433037370443344,0.5227766633033752,0.8878425359725952
d2p1-train-md3005-1-000994-clean,,train,md3005,A,993,994,clean,Clean,0.0,top,d2p1-train-md3005-A-00066,True,0.7078938484191895,180.05538940429688,0.7078938484191895,0.011032125912606716,0.051602333784103394,0.41896671056747437,0.6615288257598877,0.5075733065605164,0.48871278762817383,0.19329147040843964,0.3534066081047058,True,0.21239572763442993,0.2063370645046234,0.04421078786253929,0.7078938484191895,0.6636830568313599,12.562503814697266,0.15348154306411743,0.67894446849823,0.13199502229690552,0.40384018421173096,0.9200390577316284
d2p1-train-md3005-1-001042-clean,,train,md3005,A,1002,1042,clean,Clean,0.0,top,d2p1-train-md3005-A-00067,True,0.6205589175224304,128.29310607910156,0.6205589175224304,0.018632100895047188,0.0515485443174839,0.2985667884349823,0.79095858335495,0.4865759611129761,0.4868171215057373,0.19560687243938446,0.3399248421192169,True,0.24918481707572937,0.16140145063400269,0.0916062444448471,0.6205589175224304,0.5289526581764221,12.522613525390625,0.15807317197322845,0.6931919455528259,0.11785516887903214,0.37448084354400635,0.9111567139625549
d2p1-train-md3005-1-001051-clean,,train,md3005,A,1050,1051,clean,Clean,0.0,top,d2p1-train-md3005-A-00068,True,0.7057396173477173,175.57115173339844,0.7057396173477173,0.011618010699748993,0.051993925124406815,0.40655043721199036,0.6622194051742554,0.5011520981788635,0.5105416178703308,0.19660480320453644,0.351144403219223,True,0.2229871153831482,0.19798606634140015,0.05111606419086456,0.7057396173477173,0.6546235680580139,12.538346290588379,0.16258196532726288,0.7066495418548584,0.12221720069646835,0.47747907042503357,0.9132580161094666
d2p1-train-md3005-1-001061-clean,,train,md3005,A,1060,1061,clean,Clean,0.0,left,d2p1-train-md3005-A-00069,True,0.7492130398750305,198.82594299316406,0.7492130398750305,0.009446697309613228,0.052297696471214294,0.4922640919685364,0.6064045429229736,0.5085227489471436,0.4893898665904999,0.20060627162456512,0.33439454436302185,True,0.20101583003997803,0.22180022299289703,0.03396361693739891,0.7492130398750305,0.7152494192123413,12.517173767089844,0.1343701183795929,0.7459596395492554,0.10284342616796494,0.5634250640869141,0.959617018699646
d2p1-train-md3005-1-001070-clean,,train,md3005,A,1069,1070,clean,Clean,0.0,bottom,d2p1-train-md3005-A-00070,True,0.6648893356323242,165.63262939453125,0.6648893356323242,0.011009415611624718,0.05048958212137222,0.3093867599964142,0.6524478793144226,0.47952723503112793,0.4954929053783417,0.19463659822940826,0.34958237409591675,True,0.21758943796157837,0.19132274389266968,0.04999088495969772,0.6648893356323242,0.6148984432220459,12.57154655456543,0.13815732300281525,0.7140371203422546,0.10873432457447052,0.5256412029266357,0.9137470722198486
d2p1-train-md3005-1-001080-clean,,train,md3005,A,1079,1080,clean,Clean,0.0,top,d2p1-train-md3005-A-00071,True,0.7081413865089417,186.95323181152344,0.7081413865089417,0.010016623884439468,0.050825100392103195,0.4190313518047333,0.6344688534736633,0.48884353041648865,0.48689132928848267,0.1979570984840393,0.3343285918235779,True,0.20433807373046875,0.20774033665657043,0.03870094195008278,0.7081413865089417,0.6694404482841492,12.528494834899902,0.12056702375411987,0.7927526235580444,0.09282036870718002,0.6079413890838623,0.9287008047103882
d2p1-train-md3005-1-001089-clean,,train,md3005,A,1088,1089,clean,Clean,0.0,bottom,d2p1-train-md3005-A-00072,True,0.7455158233642578,199.80076599121094,0.7455158233642578,0.009539364837110043,0.05188334733247757,0.4568375051021576,0.615058183670044,0.5023900866508484,0.4949312210083008,0.20420704782009125,0.31793448328971863,True,0.2000351995229721,0.21952253580093384,0.02894190140068531,0.7455158233642578,0.7165738940238953,12.504274368286133,0.16869200766086578,0.6691007018089294,0.15369832515716553,0.45226994156837463,0.9113568067550659
d2p1-train-md3005-1-001099-clean,,train,md3005,A,1098,1099,clean,Clean,0.0,bottom,d2p1-train-md3005-A-00073,True,0.7318467497825623,190.37355041503906,0.7318467497825623,0.011817611753940582,0.05172361806035042,0.46968066692352295,0.6863483786582947,0.49657994508743286,0.5003103613853455,0.20758475363254547,0.3204067051410675,True,0.21156394481658936,0.2075144499540329,0.04947226867079735,0.7318467497825623,0.6823744773864746,12.548807144165039,0.11803140491247177,0.7341420650482178,0.10256391763687134,0.5687273144721985,0.9331873059272766
d2p1-train-md3005-2-000002-clean,,train,md3005,B,1,2,clean,Clean,0.0,bottom,d2p1-train-md3005-B-00000,True,0.685798704624176,157.4027862548828,0.685798704624176,0.013728336431086063,0.05292815715074539,0.3617817163467407,0.703159511089325,0.4863184988498688,0.5080096125602722,0.1911405473947525,0.37254488468170166,True,0.23831385374069214,0.18758486211299896,0.06734447181224823,0.685798704624176,0.6184542179107666,12.524200439453125,0.1106952652335167,0.7693408727645874,0.09446224570274353,0.5797677636146545,0.9200195670127869
d2p1-train-md3005-2-000005-clean,,train,md3005,B,4,5,clean,Clean,0.0,right,d2p1-train-md3005-B-00001,True,0.6366944909095764,124.16363525390625,0.6366944909095764,0.017263619229197502,0.05449090525507927,0.289398729801178,0.74675053358078,0.5078138709068298,0.5112683773040771,0.23670633137226105,0.4213361144065857,True,0.2651728391647339,0.1646147221326828,0.09806559979915619,0.6366944909095764,0.538628876209259,12.524724960327148,0.12105846405029297,0.7657144665718079,0.111927330493927,0.5734906196594238,0.9641864895820618
d2p1-train-md3005-2-000008-clean,,train,md3005,B,7,8,clean,Clean,0.0,left,d2p1-train-md3005-B-00002,True,0.6043989062309265,141.7926483154297,0.6043989062309265,0.013816442340612411,0.04885979741811752,0.2558070421218872,0.7181904911994934,0.5225761532783508,0.4983023405075073,0.16714847087860107,0.32715022563934326,True,0.224482923746109,0.16532739996910095,0.07471708208322525,0.6043989062309265,0.5296818017959595,12.469589233398438,0.14261473715305328,0.7354563474655151,0.10691972076892853,0.49653002619743347,0.9699946641921997
d2p1-train-md3005-2-000012-clean,,train,md3005,B,11,12,clean,Clean,0.0,top,d2p1-train-md3005-B-00003,True,0.6065452098846436,131.86546325683594,0.6065452098846436,0.013964824378490448,0.050958603620529175,0.26882612705230713,0.7008703351020813,0.5136393308639526,0.4897567331790924,0.19865939021110535,0.3269486427307129,True,0.24189992249011993,0.16179503500461578,0.09858705848455429,0.6065452098846436,0.507958173751831,12.522780418395996,0.09877943992614746,0.7165370583534241,0.10506723076105118,0.5640443563461304,0.9267510175704956
d2p1-train-md3005-2-000015-clean,,train,md3005,B,14,15,clean,Clean,0.0,top,d2p1-train-md3005-B-00004,True,0.5769883990287781,106.98515319824219,0.5769883990287781,0.017967408522963524,0.052834268659353256,0.2734289765357971,0.7374734878540039,0.5054753422737122,0.5046599507331848,0.17683790624141693,0.328396201133728,True,0.2651295065879822,0.12317947298288345,0.1718757301568985,0.5769883990287781,0.40511268377304077,12.5534086227417,0.10748540610074997,0.7218328714370728,0.11064203083515167,0.45893213152885437,0.8731386065483093
d2p1-train-md3005-2-000018-clean,,train,md3005,B,17,18,clean,Clean,0.0,left,d2p1-train-md3005-B-00005,True,0.6397210359573364,150.2267303466797,0.6397210359573364,0.013789440505206585,0.05035778507590294,0.3435037434101105,0.7140488028526306,0.5134307742118835,0.4972592890262604,0.18425032496452332,0.3383800983428955,True,0.23324032127857208,0.16951540112495422,0.07254204899072647,0.6397210359573364,0.5671789646148682,12.52606201171875,0.1646409034729004,0.7031246423721313,0.12543466687202454,0.4981745481491089,0.9378719329833984
d2p1-train-md3005-2-000021-clean,,train,md3005,B,20,21,clean,Clean,0.0,bottom,d2p1-train-md3005-B-00006,True,0.679961621761322,166.21177673339844,0.679961621761322,0.012372739613056183,0.051285773515701294,0.374300479888916,0.6842513680458069,0.5008344650268555,0.4909202754497528,0.18574745953083038,0.3543762266635895,True,0.22831445932388306,0.18542510271072388,0.06983910501003265,0.679961621761322,0.6101225018501282,12.566129684448242,0.1300496906042099,0.7508467435836792,0.09662741422653198,0.613978385925293,0.9486390352249146
d2p1-train-md3005-2-000024-clean,,train,md3005,B,23,24,clean,Clean,0.0,right,d2p1-train-md3005-B-00007,True,0.6581438183784485,157.736328125,0.6581438183784485,0.013526543974876404,0.05064525827765465,0.3335537910461426,0.7164026498794556,0.5099120140075684,0.4885685443878174,0.1828482449054718,0.3500523269176483,True,0.2253873497247696,0.18277254700660706,0.07163062691688538,0.6581438183784485,0.5865131616592407,12.518648147583008,0.15066727995872498,0.7271159291267395,0.1152205690741539,0.5278626680374146,0.9695456027984619
d2p1-train-md3005-2-000027-clean,,train,md3005,B,26,27,clean,Clean,0.0,bottom,d2p1-train-md3005-B-00008,True,0.6586102247238159,157.58392333984375,0.6586102247238159,0.013054218143224716,0.050832610577344894,0.32335418462753296,0.7115217447280884,0.4844096302986145,0.4914281666278839,0.18260936439037323,0.35680750012397766,True,0.22525708377361298,0.18608306348323822,0.06446687132120132,0.6586102247238159,0.5941433310508728,12.559412002563477,0.12094535678625107,0.7502424120903015,0.1088721826672554,0.5796105265617371,0.9250072836875916
