pair_id,split,target_id,view,template_frame_id,search_frame_id,delta_max_score_s_minus_c,delta_apce_s_minus_c,delta_score_entropy_s_minus_c,bbox_center_displacement_normalized,bbox_center_displacement_pixels_256,bbox_log_scale_l1,synthetic_same_view_natural_centroid_nearest_cos,c_to_s_nearest_cos_mean,s_to_c_nearest_cos_mean,symmetric_best_match_cos,cross_token_cos_mean_control,centroid_cos_control
d2p1-train-md3005-B-00026,train,md3005,B,83,84,-0.09282118082046509,-11.87359619140625,0.004159450531005859,0.23590132184804688,60.3907383931,0.1915439185143487,0.9534766674041748,0.8445425629615784,0.8451316952705383,0.8448371291160583,0.679246187210083,0.8913461565971375
d2p1-train-md3005-B-00027,train,md3005,B,87,88,-0.08407557010650635,-4.515777587890625,0.022604942321777344,0.23019077706032315,58.928838927442726,0.18249476107038076,0.9445327520370483,0.811842143535614,0.8212805986404419,0.816561371088028,0.67472243309021,0.8945299386978149
d2p1-train-md3005-B-00028,train,md3005,B,90,91,-0.042133867740631104,-20.349082946777344,0.06535536050796509,0.23470189471979724,60.083685048268094,0.13314713661364422,0.9532439708709717,0.8257733583450317,0.8901747465133667,0.8579740524291992,0.6822130084037781,0.9085839986801147
d2p1-train-md3005-B-00029,train,md3005,B,93,94,-0.141277015209198,-29.080032348632812,-0.0146406888961792,0.21330371864320274,54.6057519726599,0.1731033457902195,0.9454834461212158,0.8481939435005188,0.8877528309822083,0.8679733872413635,0.7045435905456543,0.9281237721443176
d2p1-train-md3005-B-00030,train,md3005,B,96,97,-0.2389000952243805,-71.26740264892578,-0.003001987934112549,0.22235111585716663,56.92188565943466,0.17944806694757864,0.9456291794776917,0.842719554901123,0.8611952066421509,0.851957380771637,0.6931201815605164,0.9247083067893982
d2p1-train-md3005-B-00031,train,md3005,B,99,100,-0.09485948085784912,-31.998825073242188,0.042562663555145264,0.2148031378834597,54.98960329816568,0.18450734518459364,0.9467673897743225,0.7936838865280151,0.8197431564331055,0.8067135214805603,0.6429946422576904,0.8808021545410156
d2p1-train-md3005-B-00032,train,md3005,B,102,103,-0.2764870226383209,-69.95719146728516,0.08596974611282349,0.20092832227238003,51.43765050172929,0.1877889837408918,0.9299728870391846,0.7990459203720093,0.8219616413116455,0.8105037808418274,0.6837947368621826,0.8889625072479248
d2p1-train-md3005-B-00033,train,md3005,B,106,107,-0.25532281398773193,-78.65048217773438,0.03202337026596069,0.16463149283681847,42.14566216622553,0.11190568733058028,0.9316902160644531,0.8333684206008911,0.8292300701141357,0.8312992453575134,0.6661205291748047,0.908033549785614
d2p1-train-md3005-B-00034,train,md3005,B,109,110,0.004071354866027832,22.103118896484375,-0.04684346914291382,0.16247685538948223,41.59407497970745,0.16058117569375008,0.9417170882225037,0.8418635129928589,0.8344119787216187,0.8381377458572388,0.6941334009170532,0.9190058708190918
d2p1-train-md3005-B-00035,train,md3005,B,112,113,-0.23693841695785522,-97.43586730957031,0.009456932544708252,0.1500289687999397,38.407416012784566,0.18379271254916318,0.9369403123855591,0.8301568627357483,0.8157868981361389,0.8229718804359436,0.6698101758956909,0.914621114730835
d2p1-train-md3005-B-00036,train,md3005,B,115,116,-0.236833393573761,-102.78015899658203,0.05379420518875122,0.13446443492212398,34.42289534006374,0.2022111893629404,0.9420396089553833,0.8097612857818604,0.8454502820968628,0.8276057839393616,0.6911007165908813,0.9181761145591736
d2p1-train-md3005-B-00037,train,md3005,B,118,119,-0.1617758572101593,-58.69866943359375,0.02331864833831787,0.14718477622750137,37.67930271424035,0.09972568973966182,0.9343334436416626,0.8375946283340454,0.8302675485610962,0.8339310884475708,0.6864796876907349,0.9256700277328491
d2p1-train-md3005-B-00038,train,md3005,B,121,122,-0.10192692279815674,-35.8907470703125,0.0500413179397583,0.12497288682077079,31.993059026117322,0.183434968350218,0.9249156713485718,0.780001163482666,0.8128033876419067,0.7964022755622864,0.6735777854919434,0.8983862400054932
d2p1-train-md3005-B-00039,train,md3005,B,125,126,-0.017414391040802002,11.020858764648438,0.02952498197555542,0.10952437849526331,28.038240894787407,0.22729692843151691,0.9413119554519653,0.8188823461532593,0.8200765252113342,0.8194794356822968,0.6772401332855225,0.924181342124939
d2p1-train-md3005-B-00040,train,md3005,B,128,129,-0.019667387008666992,7.9602508544921875,0.015783071517944336,0.11446272070107227,29.302456499474502,0.3343171598079201,0.9319595098495483,0.8212671279907227,0.8404426574707031,0.8308548927307129,0.7012210488319397,0.9041675329208374
d2p1-train-md3005-B-00041,train,md3005,B,131,132,-0.054250121116638184,-0.40460205078125,0.019483208656311035,0.11850696084358783,30.337781975958485,0.20543106032528685,0.9378906488418579,0.830593466758728,0.8387259244918823,0.8346596956253052,0.6841014623641968,0.9220897555351257
d2p1-train-md3005-B-00042,train,md3005,B,134,135,-0.16322213411331177,-63.4364013671875,-0.004451751708984375,0.12193855551798304,31.216270212603657,0.2240188959131304,0.9226345419883728,0.7697517275810242,0.8048511147499084,0.7873014211654663,0.6444804668426514,0.8657577633857727
d2p1-train-md3005-B-00043,train,md3005,B,137,138,-0.09881347417831421,-29.30926513671875,0.006907403469085693,0.10707710428146053,27.411738696053895,0.42750887045025887,0.9415302872657776,0.8050916790962219,0.8343256711959839,0.8197086751461029,0.6696045994758606,0.8949518799781799
d2p1-train-md3005-B-00044,train,md3005,B,140,141,-0.022798478603363037,17.868240356445312,0.042635440826416016,0.10378814233265024,26.56976443715846,0.31317972912716907,0.9483729004859924,0.8099637627601624,0.8386262655258179,0.8242950141429901,0.6817835569381714,0.926612377166748
d2p1-train-md3005-B-00045,train,md3005,B,144,145,-0.08406001329421997,-21.941207885742188,0.029808521270751953,0.11206418194240826,28.688430577256515,0.3539096121023162,0.9304238557815552,0.8072915077209473,0.8053479194641113,0.8063197135925293,0.6686723232269287,0.9052208065986633
d2p1-train-md3005-B-00046,train,md3005,B,147,148,-0.10063457489013672,-43.31853485107422,0.03270375728607178,0.11029708802193881,28.236054533616336,0.5345289864999037,0.9167542457580566,0.7714613676071167,0.7625966668128967,0.7670290172100067,0.6476039886474609,0.8609717488288879
d2p1-train-md3005-B-00047,train,md3005,B,150,151,-0.09468263387680054,-36.526275634765625,0.0627402663230896,0.10570690405170975,27.060967437237696,0.36493796989312166,0.9326794743537903,0.7957010269165039,0.8038798570632935,0.7997904419898987,0.6787824630737305,0.8904128074645996
d2p1-train-md3005-B-00048,train,md3005,B,153,154,-0.12500286102294922,-45.55561828613281,0.030700504779815674,0.1069861063995139,27.38844323827556,0.3971668730391372,0.9370091557502747,0.7965190410614014,0.8291595578193665,0.8128392994403839,0.6801040172576904,0.899198055267334
d2p1-train-md3005-B-00049,train,md3005,B,156,157,-0.032126784324645996,-24.462417602539062,0.06556904315948486,0.11831371536014451,30.288311132196995,0.15947437269958287,0.9336752891540527,0.8140525221824646,0.8345301747322083,0.8242913484573364,0.6688662171363831,0.8994742035865784
d2p1-train-md3005-B-00050,train,md3005,B,159,160,-0.10788410902023315,-40.01191711425781,0.048014163970947266,0.09222547526598883,23.60972166809314,0.5572533370859258,0.9298825263977051,0.7530379295349121,0.8257272839546204,0.7893826067447662,0.6525928974151611,0.8395174145698547
d2p1-train-md3005-B-00051,train,md3005,B,163,164,-0.12013965845108032,-51.51694869995117,0.026531100273132324,0.10282455477914634,26.323086023461464,0.21367989848874286,0.9293161630630493,0.7082955837249756,0.7101377248764038,0.7092166543006897,0.6396036148071289,0.8137404918670654
d2p1-train-md3005-B-00052,train,md3005,B,314,315,-0.0946761965751648,-24.220619201660156,0.06241476535797119,0.2151124885550836,55.068797070101404,0.2788707052927163,0.9455559253692627,0.863525390625,0.8640209436416626,0.8637731671333313,0.7035196423530579,0.9515153169631958
d2p1-train-md3005-B-00053,train,md3005,B,317,318,-0.15793943405151367,-53.18408966064453,0.09684276580810547,0.21349799417015788,54.65548650756042,0.2103422229185407,0.9549134373664856,0.8720840215682983,0.8720459342002869,0.8720649778842926,0.6999320983886719,0.9533364772796631
d2p1-train-md3005-B-00054,train,md3005,B,320,321,-0.0009906888008117676,-0.803802490234375,0.06575900316238403,0.2129847482732157,54.52409555794322,0.23874518371349773,0.9488403797149658,0.8499241471290588,0.8489569425582886,0.8494405448436737,0.6788544058799744,0.9431148171424866
d2p1-train-md3005-B-00055,train,md3005,B,323,324,-0.10466712713241577,-49.23313903808594,0.06612122058868408,0.22062057542692967,56.478867309293996,0.16566578068095966,0.9503735303878784,0.8537023663520813,0.8323461413383484,0.8430242538452148,0.6676712036132812,0.9321665167808533
d2p1-train-md3005-B-00056,train,md3005,B,326,327,0.023913979530334473,7.24365234375,0.0932931900024414,0.21828366689609693,55.880618725400815,0.22632857102070753,0.9455815553665161,0.8514542579650879,0.8438246846199036,0.8476394712924957,0.6668945550918579,0.9327467083930969
d2p1-train-md3005-B-00057,train,md3005,B,330,331,0.008041024208068848,11.548370361328125,0.11399269104003906,0.231868250270458,59.358272069237245,0.24748661920754186,0.9472392797470093,0.8540279865264893,0.8491930961608887,0.851610541343689,0.660647988319397,0.9305133819580078
d2p1-train-md3005-B-00058,train,md3005,B,333,334,-0.082577645778656,-36.18212890625,0.09804946184158325,0.23072335251435003,59.06517824367361,0.18590572064812733,0.9537631869316101,0.8569127321243286,0.8537641167640686,0.8553384244441986,0.6688915491104126,0.9412723183631897
d2p1-train-md3005-B-00059,train,md3005,B,336,337,-0.059139370918273926,-35.75642395019531,0.060345590114593506,0.22718241211382958,58.158697501140374,0.16148477970285502,0.9555566310882568,0.8435733318328857,0.836754322052002,0.8401638269424438,0.6821849942207336,0.9312131404876709
d2p1-train-md3005-B-00060,train,md3005,B,339,340,-0.029079735279083252,-20.89935302734375,0.08151030540466309,0.24140205091623446,61.79892503455602,0.12520441299520488,0.9493882656097412,0.8687776923179626,0.8656795620918274,0.867228627204895,0.6976258754730225,0.9511793255805969
d2p1-train-md3005-B-00061,train,md3005,B,342,343,-0.012028217315673828,-6.6232757568359375,0.1421976089477539,0.21980876322745607,56.271043386228754,0.1945597328126431,0.9480841159820557,0.8571419715881348,0.8555858135223389,0.8563638925552368,0.6810689568519592,0.9395379424095154
d2p1-train-md3005-B-00062,train,md3005,B,345,346,-0.03803056478500366,-21.60748291015625,0.061202824115753174,0.2361602443132039,60.4570225441802,0.14747873220807936,0.9551340341567993,0.8779380321502686,0.8594467639923096,0.8686923980712891,0.6937209367752075,0.9530633091926575
d2p1-train-md3005-B-00063,train,md3005,B,349,350,-0.009714305400848389,-7.337127685546875,0.06009763479232788,0.22985318548032097,58.84241548296217,0.22058665965611712,0.9506121873855591,0.872093915939331,0.8786939382553101,0.8753939270973206,0.6791305541992188,0.9494239091873169
d2p1-train-md3005-B-00064,train,md3005,B,352,353,-0.19015195965766907,-77.26921844482422,0.045104801654815674,0.23513527140490942,60.19462947965681,0.17882188432870288,0.954458475112915,0.8983575105667114,0.8867913484573364,0.8925744295120239,0.6936817169189453,0.9561386108398438
d2p1-train-md3005-B-00065,train,md3005,B,355,356,-0.08167913556098938,-34.079429626464844,0.08558779954910278,0.23600755409500387,60.41793384832099,0.1365156359846481,0.963700532913208,0.8372730612754822,0.8626117706298828,0.8499424159526825,0.6563857793807983,0.9238468408584595
d2p1-train-md3005-B-00066,train,md3005,B,358,359,-0.12509721517562866,-55.7235107421875,0.08390825986862183,0.21935034034130818,56.153687127374894,0.3453632939249923,0.9578806161880493,0.8531986474990845,0.8470625877380371,0.8501306176185608,0.6724525690078735,0.9358437657356262
d2p1-train-md3005-B-00067,train,md3005,B,361,362,-0.06336796283721924,-18.578826904296875,0.053339481353759766,0.21775719272277932,55.74584133703151,0.32819243222118416,0.9574081897735596,0.8338326215744019,0.8654611110687256,0.8496468663215637,0.6822789907455444,0.9455059766769409
d2p1-train-md3005-B-00068,train,md3005,B,364,365,-0.03551119565963745,-15.616500854492188,0.05798739194869995,0.25248644804634063,64.6365306998632,0.2528396797294127,0.9655144214630127,0.8594673275947571,0.8738861680030823,0.8666767477989197,0.6986894607543945,0.9543360471725464
d2p1-train-md3005-B-00069,train,md3005,B,368,369,-0.20139479637145996,-96.346435546875,0.09472894668579102,0.1932448951766199,49.4706931652147,0.5125682646864412,0.9578198194503784,0.8394646644592285,0.8416615724563599,0.8405631184577942,0.67839515209198,0.9418473839759827
d2p1-train-md3005-B-00070,train,md3005,B,371,372,-0.10184717178344727,-41.08232879638672,0.03797978162765503,0.19792395007226585,50.66853121850006,0.36753547739091574,0.9552717208862305,0.8569908142089844,0.8774497509002686,0.8672202825546265,0.6635496616363525,0.9225407838821411
d2p1-train-md3005-B-00071,train,md3005,B,374,375,-0.15231603384017944,-66.87583923339844,0.07372802495956421,0.20320706404403097,52.02100839527193,0.2935417276755559,0.9586507081985474,0.8526442050933838,0.854061484336853,0.8533528447151184,0.6751816272735596,0.9278269410133362
d2p1-train-md3005-B-00072,train,md3005,B,377,378,-0.24563390016555786,-86.64312362670898,0.07944869995117188,0.20798196046968523,53.24338188023942,0.24697200124947885,0.9475165605545044,0.8593555688858032,0.8426757454872131,0.8510156571865082,0.6786780953407288,0.910854697227478
d2p1-train-md3005-B-00073,train,md3005,B,386,387,-0.10489624738693237,-59.87071990966797,0.05243492126464844,0.22624213761076625,57.91798722835616,0.12286529504730918,0.969294548034668,0.8498696088790894,0.8872920274734497,0.8685808181762695,0.7117763757705688,0.9411406517028809
d2p1-train-md3005-B-00074,train,md3005,B,389,390,-0.2460830807685852,-118.6282958984375,0.055225908756256104,0.27578031624141813,70.59976095780304,0.2168051447182197,0.9664757251739502,0.8631091117858887,0.855104923248291,0.8591070175170898,0.719438910484314,0.9640617966651917
d2p1-train-md3005-B-00075,train,md3005,B,421,422,-0.2237890660762787,-24.24744415283203,0.08480757474899292,0.37271510828087095,95.41506771990296,0.05959758720018878,0.9721721410751343,0.8989424705505371,0.8860809803009033,0.8925117254257202,0.6958626508712769,0.9519215822219849
d2p1-train-md3005-B-00076,train,md3005,B,424,425,-0.2553536295890808,-50.460411071777344,0.10483807325363159,0.28430745011956055,72.7827072306075,0.30798151406188334,0.9652920961380005,0.86106938123703,0.8558065891265869,0.8584379851818085,0.7282187938690186,0.9478257894515991
d2p1-train-md3005-B-00077,train,md3005,B,427,428,-0.20147964358329773,-53.117576599121094,0.0746845006942749,0.3356404211633077,85.92394781780678,0.21995163409083096,0.9473136067390442,0.7792760133743286,0.8355211019515991,0.8073985576629639,0.7132401466369629,0.8934533596038818
d2p1-train-md3005-B-00078,train,md3005,B,430,431,-0.4086524546146393,-71.80683517456055,0.1669069528579712,0.3434621185526198,87.92630234947067,0.32472938637985116,0.9522582292556763,0.8254183530807495,0.8580658435821533,0.8417420983314514,0.7181921005249023,0.9314178824424744
d2p1-train-md3005-B-00079,train,md3005,B,433,434,-0.4827820807695389,-122.54599189758301,0.1984158754348755,0.14078449786104405,36.04083145242728,0.2851325884628666,0.9553180932998657,0.7257928848266602,0.7893684506416321,0.7575806677341461,0.6535202264785767,0.8060785531997681
d2p1-train-md3005-B-00080,train,md3005,B,436,437,-0.4737587422132492,-122.62930107116699,0.20371568202972412,0.21638253265447618,55.3939283595459,0.4621444808986199,0.9613202214241028,0.7429772615432739,0.8084123730659485,0.7756948173046112,0.6801750659942627,0.8283059597015381
d2p1-train-md3005-B-00081,train,md3005,B,440,441,-0.40894071757793427,-84.20973205566406,0.22235190868377686,0.42896057072401783,109.81390610534856,0.5395082121365412,0.9526922702789307,0.768504798412323,0.8210477828979492,0.7947762906551361,0.7103114128112793,0.8464862704277039
d2p1-train-md3005-B-00082,train,md3005,B,443,444,-0.34378451108932495,-89.6838607788086,0.19734042882919312,0.26704774100485285,68.36422169724233,0.1203403843082361,0.9497140645980835,0.7494972348213196,0.8193614482879639,0.7844293415546417,0.6792978048324585,0.8368362784385681
d2p1-train-md3005-B-00083,train,md3005,B,446,447,-0.419203519821167,-111.23466110229492,0.1917273998260498,0.30918923708884966,79.15244469474551,0.24361436815839302,0.944076657295227,0.7797858715057373,0.8379273414611816,0.8088566064834595,0.6723185777664185,0.8634763956069946
d2p1-train-md3005-B-00084,train,md3005,B,449,450,-0.09873247146606445,-49.116817474365234,0.1864546537399292,0.3471766063392321,88.87721122284341,0.2646269148159357,0.9580457210540771,0.7350136637687683,0.8360179662704468,0.7855158150196075,0.6501057744026184,0.8047338128089905
d2p1-train-md3005-B-00085,train,md3005,B,452,453,-0.3798092007637024,-115.72387313842773,0.19956380128860474,0.37498314088151696,95.99568406566834,0.42013043390674987,0.9683089256286621,0.7090229988098145,0.8200821280479431,0.7645525634288788,0.6338033080101013,0.7747673988342285
